339	0
339	0
340	11
340	0
340	27
340	27
340	11
343	0
343	8
343	0
343	35
343	39
344	9
344	0
344	23
345	43446
345	23
346	25
346	20
347	32
348	18
349	11
350	2
350	10
350	16
350	0
351	15
351	17
351	2
352	1
352	1
352	15
352	19
352	19
356	24
357	23
357	23
368	8
368	43469
368	4
369	11
371	9
372	24
372	24
374	20
377	1
377	9
378	8
380	14
381	15
383	53
386	10
387	9
388	21
388	22
390	0
392	34
392	47
393	13
393	13
393	28
394	2
394	12
395	0
395	20
396	13
396	34
400	23
400	6
400	14
402	0
402	19
402	8
402	27
403	41
403	18
406	3
407	23
407	27
407	29
408	16
408	1
409	1
410	24
410	5
413	11
414	10
416	8
416	27
417	11
418	25
418	6
419	30
420	10
421	21
421	22
421	7
421	6
421	11
421	20
422	23
423	21
423	5
423	18
423	0
423	1
424	14
424	0
424	5
424	0
424	19
425	3
425	18
425	18
426	18
427	0
427	14
428	13
428	16
428	0
428	6
429	12
430	12
430	12
430	0
430	1
430	14
433	10
433	6
434	10
434	11
436	7
437	0
437	2
438	4
438	6
439	0
442	9
443	7
444	53
445	59
446	43547
446	0
448	16
448	8
449	1
449	1
449	0
449	1
450	14
450	15
450	2
450	0
451	6
451	0
452	0
452	0
455	9
455	8
455	18
455	9
456	2
456	7
457	5
457	6
457	16
457	16
457	0
457	27
457	7
458	103
458	1
460	13
462	10
462	22
463	1
463	19
464	0
465	17
470	13
471	27
471	13
471	2
471	0
472	8
472	12
473	6
473	40
473	4
473	4
477	17
478	0
478	6
478	2
479	14
479	20
480	17
481	0
482	18
483	2
483	17
483	15
484	9
484	13
484	1
485	29
485	6
486	12
486	41
487	6
490	38
490	11
490	7
491	1
491	8
491	15
494	4
494	12
498	66
498	1
499	33
500	9
500	15
500	77
501	38
504	9
505	2
506	6
506	12
507	0
511	17
511	7
512	6
513	35
513	19
513	19
513	7
513	16
514	4
515	3
515	32
517	1
517	78
521	11
518	54
520	0
520	22
522	26
523	25
525	23
525	62
525	0
525	39
526	5
527	21
527	28
528	28
529	27
535	8
535	8
535	6
540	0
540	32
541	51
543	0
543	12
543	0
543	13
543	1
546	14
547	0
548	15
548	39
549	32
549	0
550	22
553	0
554	7
555	26
555	0
555	39
556	20
556	38
556	21
557	11
557	0
558	19
558	0
560	21
560	81
560	17
562	0
566	8
567	9
567	34
568	24
568	19
569	20
570	17
570	28
570	0
570	0
571	28
571	6
572	15
577	40
581	12
582	139
584	17
590	3
591	30
592	19
592	6
595	6
595	0
595	26
596	0
597	20
597	29
598	0
599	11
599	18
599	27
601	10
601	16
602	15
604	22
605	16
605	11
606	47
606	0
607	13
609	2
610	64
610	1
611	0
611	7
611	0
612	0
613	4
613	5
614	12
616	25
616	30
618	3
619	22
623	81
623	71
624	2
625	0
627	40
628	33
631	15
633	0
633	5
633	8
637	3
639	9
639	75
639	8
640	19
642	6
646	20
647	39
647	1
648	5
651	10
651	11
652	3
652	0
653	0
654	21
655	33
656	17
660	22
660	28
662	5
663	24
664	8
665	2
667	98
669	17
669	87
670	80
672	4
673	1
674	33
675	11
675	18
676	20
676	11
676	28
680	9
681	20
683	27
683	7
686	22
688	0
688	1
690	26
690	27
692	1
693	22
693	9
694	22
694	42
694	43
694	22
695	15
697	13
701	1
702	8
702	8
702	14
703	13
704	24
706	61
707	3
708	29
709	28
709	28
709	70
711	6
713	54
714	3
715	0
715	23
715	3
716	63
716	2
716	2
717	22
717	64
717	4
717	1
719	19
719	0
719	1
720	16
724	15
728	10
728	39
731	0
732	52
732	0
732	4
735	4
736	20
736	9
737	47
740	4
742	25
744	1
744	5
744	0
745	39
745	53
747	12
749	23
750	0
750	17
750	22
751	1
751	80
752	20
753	3
753	83
754	2
756	67
758	1
759	14
759	7
763	9
763	88
763	9
764	0
765	29
766	6
766	5
766	39
767	21
768	0
769	26
770	2
770	16
771	7
772	22
772	0
773	12
773	26
774	3
774	12
776	64
777	21
778	45
778	0
779	15
779	7
779	65
781	0
784	28
787	18
787	1
787	8
788	4
791	32
791	0
794	13
794	4
795	46
795	34
795	4
796	44
798	55
798	42
798	1
800	85
800	44
801	21
801	16
801	15
802	0
802	67
803	26
804	31
805	0
805	42
806	7
806	20
806	57
808	1
808	28
810	30
810	11
812	44
813	24
814	1
815	25
816	25
817	23
819	0
820	27
820	3
821	1
821	18
821	107
821	20
821	0
821	13
822	9
823	18
823	56
823	18
823	118
823	40
825	3
826	21
827	56
827	0
827	14
828	7
828	12
829	42
829	18
829	34
830	125
830	80
833	74
833	4
834	25
835	20
836	49
836	28
837	12
838	45
840	15
840	24
841	126
841	8
841	0
842	20
843	4
843	20
843	27
843	20
844	0
844	25
844	3
845	18
845	40
846	2
846	46
846	1
847	80
847	29
848	7
848	84
848	15
848	71
849	14
850	48
851	11
851	32
853	10
855	29
855	22
855	9
856	30
856	21
856	9
857	7
858	25
858	5
858	17
858	25
860	29
860	33
861	36
862	1
862	30
862	8
862	43
863	5
863	28
863	41
864	29
864	1
864	0
864	22
865	0
865	0
865	1
865	62
865	46
865	24
869	1
869	1
870	63
871	39
872	25
872	32
874	19
875	29
876	36
876	0
877	27
877	120
878	15
878	13
878	56
878	2
879	20
879	13
879	7
879	18
882	3
882	1
882	39
883	20
883	8
885	0
885	8
885	5
885	28
885	6
887	10
887	54
888	22
889	16
890	1
890	0
890	6
891	0
892	4
892	18
892	84
893	26
900	13
902	10
904	8
905	16
905	0
910	11
910	11
910	30
911	23
911	44
911	53
913	123
913	90
913	27
914	0
915	17
918	3
919	27
919	9
920	14
920	1
921	25
924	22
924	3
924	3
924	28
924	2
924	2
925	17
925	17
926	20
927	61
928	3
929	6
930	18
931	11
931	18
932	3
933	0
933	12
933	0
933	23
934	54
935	52
935	0
937	3
937	2
938	24
939	21
939	28
939	21
939	7
939	3
940	54
940	22
940	37
941	70
941	6
941	1
942	0
946	21
946	22
946	17
946	0
947	51
947	63
948	19
948	12
948	29
949	77
